id,image_url,query,answers
train_879,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_879.jpg,To Whom is this letter addressed to?,"['Mr. Ralph Hettinger', 'Mr. Hettinger']"
train_880,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_880.jpg,On what date was the letter written?,"['January 13, 1969']"
train_881,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_881.jpg,Who is this letter from?,"['BRENT MACDONALD', 'Brent Macdonald']"
train_882,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_882.jpg,What is fructose often used as a substitute for?,['saccharin']
train_883,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_883.jpg,"Who is the President of the Sugar Association, Inc.?",['J.W. Tatum']
train_884,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_884.jpg,Who outlined the final provisions of 1977-crop sugar price support payment program?,['the U.S. department of agriculture']
train_885,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_885.jpg,Sugar Company Executives Meet whom?,"['community leaders', 'Community Leaders']"
train_886,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_886.jpg,What is the zip code of colorado?,['80217']
train_887,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_887.jpg,How many community leaders of the Fremont area will be guests at dinner?,"['seventy - five', 'Seventy - five']"
train_888,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_888.jpg,What is the date mentioned?,"['january 8, 1969', 'January 8, 1969']"
train_889,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_889.jpg,On which day is the dinner scheduled on?,"['wednesday', 'Wednesday']"
train_890,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_890.jpg,At what time will the bus to Loveland  from Goodland leave?,"['2:30 P.M.', '2:30 P. M.']"
train_891,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_891.jpg,What is the first option mentioned?,['I will attend']
train_892,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_892.jpg,What is the second option mentioned?,"['i will be unable to attend', 'I will be unable to attend']"
train_893,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_893.jpg,What is the stop before Ft. Morgan?,['Brush']
train_894,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_894.jpg,What is the date mentioned?,"['July 20, 1967']"
train_895,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_895.jpg,To whom is this letter addressed?,['Miss Bev Rosen']
train_896,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_896.jpg,"Which starting station is closest to Goodland factory, based on these bus schedules?","['Ft. Morgan', 'Fort Morgan']"
train_897,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_897.jpg,Who sent the letter?,"['C. H. Criswell, Jr.', 'C.H. Criswell, Jr.']"
train_898,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_898.jpg,Who is the bcc?,['Tom Ferril']
train_899,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_899.jpg,What is the date mentioned?,"['July/september, 1977', 'July/September, 1977']"
train_900,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_900.jpg,What is the name of man standing in middle in the picture?,['Jose M. Antuna']
train_901,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_901.jpg,Who is the Executive Vice President and General Manager of Seminole Sugar Corporation?,['Jose M. Antuna']
train_902,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_902.jpg,What is the Business Directory's name?,"['lovell', 'LOVELL']"
train_903,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_903.jpg,What is the name of the Furniture & Hardware company?,"[""Keil's"", ""KEIL'S""]"
train_904,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_904.jpg,From when to when is RAY MINCHOW'S SERVICE open?,['7 a.m. to 9 p.m.']
train_905,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_905.jpg,Who is the OPTOMETRIST?,['Dr. Clark A. Burrell']
train_906,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_906.jpg,Sugar may be a scapegoat in which ills?,"['obesity, diabetes, heart disease and dental caries', 'Obesity, diabetes, heart disease and dental caries']"
train_907,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_907.jpg,What is the date mentioned?,"['Apr. 21, 1978']"
train_908,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_908.jpg,To whom is this document addressed?,['ISRF Members']
train_909,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_909.jpg,What is the date mentioned in this document?,"['April 15, 1977']"
train_910,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_910.jpg,What is the subject of the document?,"['recent literature on dental caries', 'Recent Literature on Dental Caries']"
train_911,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_911.jpg,Which biotypes distribution is taken place in five human populations?,"['streptococcus mutans', 'Streptococcus mutans']"
train_912,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_912.jpg,What is the cost of TIP STEAK?,"['$1.69', '$1 69']"
train_913,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_913.jpg,What is the cost of PORK LOIN?,"['$1.19', '$1 19']"
train_914,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_914.jpg,What is the timing for Clermont IGA foodliner on Sundays?,['8 A.M. to 10 P.M.']
train_915,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_915.jpg,By whom is this document inspired?,"[""the Brilliant '68 Fords!"", ""brilliant '68 Fords!"", ""'68 Fords!""]"
train_916,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_916.jpg,What are the sizes of Turquoise or navy?,['12-20 and 141/2-241/2.']
train_917,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_917.jpg,What is the date mentioned above?,"['December 12, 1968']"
train_918,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_918.jpg,What is the name of the company?,"['Northern Ohio Sugar Company', 'Northern Ohio sugar company']"
train_919,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_919.jpg,Which company is mentioned in the letterhead?,['Northern Ohio Sugar Company']
train_920,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_920.jpg,What is the date mentioned above?,"['June 21, 1976']"
train_921,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_921.jpg,Who has signed this letter?,['Maripat Murphy']
train_922,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_922.jpg,mention the date mentioned in this letter?,"['May 4, 1978', 'may 4, 1978']"
train_923,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_923.jpg,who expressed that his own preference for a teaspoons/serving approach?,"['Dr. Roberts', 'Dr. roberts']"
train_924,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_924.jpg,"who streesed the importance of consumer research in determining the ""right way"" to proceed with labeling?",['Dr. Allan Forbes']
train_925,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_925.jpg,mention the location which hearings are scheduled on oct 12-13?,['San Francisco']
train_926,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_926.jpg,Which news is mentioned here?,"['ADA News', 'American Dental Association News']"
train_927,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_927.jpg,who is the FDA's association commissioner for policy coordination?,"['Ellen Williams', 'ellen williams']"
train_928,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_928.jpg,What is the date mentioned in this document?,"['February 9, 1976']"
train_929,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_929.jpg,What is the head line of this news?,['Conference speakers debate role of sugar in American diet']
train_930,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_930.jpg,What is the designation of James L. Mark?,['Executive Vice President']
train_931,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_931.jpg,Which scientist explored sugar in relation to other diseases?,"['P. J. Palumbo, MD, PhD', 'P. J. Palumbo', 'P.  J.  Palumbo, MD, PhD, a research scientist at the Mayo Clinic']"
train_932,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_932.jpg,"Which association sponsored the symposium on ""Sugar in nutrition"" ?",['Chicago Nutrition Association']
train_933,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_933.jpg,Whose name is mentioned in the postal address?,['Mr. Robert R. Owen']
train_934,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_934.jpg,Who is the director of public affairs for the American Dietetic Association?,['Mrs. Betty Wedman']
train_935,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_935.jpg,What is the date mentioned in the letter?,"['June 18, 1976']"
train_936,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_936.jpg,Who called sugar a great energy source?,"['John W. Tatem Jr.', 'John W. Tatem, Jr.']"
train_937,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_937.jpg,what is the post office box number?,['5308']
train_938,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_938.jpg,which company is mentioned on the envelope ?,"['The Great Western Sugar Company', 'the great western sugar company']"
train_939,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_939.jpg,Who is Sun-Times Food Editor?,['Camille J. Stagg']
train_940,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_940.jpg,What does Sugar supplies?,"['carbohydrates', 'carbohydrates, a neccessary nutrient the body needs for energy.']"
train_941,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_941.jpg,Who is the director of food sciences at the American Medical Assn?,['Dean Fletcher']
train_942,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_942.jpg,What is the date mentioned in this newspaper?,"['Thursday, Feb. 5, 1976']"
train_943,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_943.jpg,Who suggests that we should cut down on sugar?,['William H. Bowen']
train_944,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_944.jpg,What is 1960-66 purity formula usable for?,"['for evaluating purity', 'is usable for evaluating purity', 'evaluating purity']"
train_945,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_945.jpg,who is the director of Corporate Communication ?,['Larry McGhee']
train_946,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_946.jpg,Who has undersigned at the very first of the document?,"['John E. Hedde', 'John  E. Hedde']"
train_947,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_947.jpg,What is the date on which this article is published?,"['Thurs., Nov. 15, 1973']"
train_948,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_948.jpg,What is the date mentioned in this letter?,"['December 28, 1976']"
train_949,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_949.jpg,Who is the addressee in this letter?,"['Bill', 'Mr. Bill Tatem']"
train_950,https://raw.githubusercontent.com/NSTiwari/Fine-tune-IDEFICS-Vision-Language-Model/main/dataset/train/images/train_950.jpg,Who is the sender of this letter?,"['C.D. Fleet, Jr.']"
